base_id,text,domain,intent,description,base_split
cab_booking_b019,Cab book karni hai; 4 logon ke liye cab chahiye,Travel & Transport,cab_booking,Book a cab,test
cab_booking_b020,"mujhe lagta hai, ride reserve karni hai, airport ke liye cab book karni hai",Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b021,pickup ke liye taxi chahiye; 4 logon ke liye cab chahiye,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b022,pls please cab arrange kar do; airport ke liye cab book karni hai,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b023,"mujhe abhi ride chahiye, 4 logon ke liye cab chahiye?",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b024,Cab booking ka option batao; airport ke liye cab book karni hai,Travel & Transport,cab_booking,Book a cab,test
cab_booking_b025,"mujhe lagta hai, cab book karni hai; pickup location se cab chahiye",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b026,"ride reserve karni hai, abhi cab chahiye",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b027,pls pickup ke liye taxi chahiye; pickup location se cab chahiye,Travel & Transport,cab_booking,Book a cab,test
cab_booking_b028,please cab arrange kar do; abhi cab chahiye?,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b029,"Mujhe abhi ride chahiye, pickup location se cab chahiye",Travel & Transport,cab_booking,Book a cab,test
cab_booking_b030,"mujhe lagta hai, cab booking ka option batao; abhi cab chahiye",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b031,cab book karni hai; station tak taxi book karni hai; abhi cab chahiye,Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b032,"pls ride reserve karni hai, kal subah ride book kar do; airport ke liye cab book karni hai",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b033,pickup ke liye taxi chahiye; station tak taxi book karni hai; station tak taxi book karni hai?,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b034,Please cab arrange kar do; kal subah ride book kar do; pickup location se cab chahiye,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b035,"mujhe lagta hai, mujhe abhi ride chahiye, station tak taxi book karni hai; 4 logon ke liye cab chahiye",Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b036,cab booking ka option batao; kal subah ride book kar do; kal subah ride book kar do,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b037,pls cab book karni hai; airport ke liye cab book karni hai; abhi cab chahiye,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b038,"ride reserve karni hai, 4 logon ke liye cab chahiye; airport ke liye cab book karni hai?",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b039,Pickup ke liye taxi chahiye; airport ke liye cab book karni hai; station tak taxi book karni hai,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b040,"mujhe lagta hai, please cab arrange kar do; 4 logon ke liye cab chahiye; pickup location se cab chahiye",Travel & Transport,cab_booking,Book a cab,test
cab_booking_b041,"mujhe abhi ride chahiye, airport ke liye cab book karni hai; 4 logon ke liye cab chahiye",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b042,pls cab booking ka option batao; 4 logon ke liye cab chahiye; kal subah ride book kar do,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b043,cab book karni hai; abhi cab chahiye; abhi cab chahiye?,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b044,"Ride reserve karni hai, pickup location se cab chahiye; airport ke liye cab book karni hai",Travel & Transport,cab_booking,Book a cab,test
cab_booking_b045,"mujhe lagta hai, pickup ke liye taxi chahiye; abhi cab chahiye; station tak taxi book karni hai",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b046,please cab arrange kar do; pickup location se cab chahiye; pickup location se cab chahiye,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b047,"pls mujhe abhi ride chahiye, abhi cab chahiye; 4 logon ke liye cab chahiye",Travel & Transport,cab_booking,Book a cab,test
cab_booking_b048,cab booking ka option batao; pickup location se cab chahiye; kal subah ride book kar do?,Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b049,Cab book karni hai; kal subah ride book kar do; abhi cab chahiye,Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b050,"mujhe lagta hai, ride reserve karni hai, station tak taxi book karni hai; airport ke liye cab book karni hai",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b051,pickup ke liye taxi chahiye; kal subah ride book kar do; station tak taxi book karni hai,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b052,pls please cab arrange kar do; station tak taxi book karni hai; pickup location se cab chahiye,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b053,"mujhe abhi ride chahiye, kal subah ride book kar do; 4 logon ke liye cab chahiye?",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b054,Cab booking ka option batao; station tak taxi book karni hai; kal subah ride book kar do,Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b055,"mujhe lagta hai, cab book karni hai; 4 logon ke liye cab chahiye; abhi cab chahiye",Travel & Transport,cab_booking,Book a cab,validation
cab_booking_b056,"ride reserve karni hai, airport ke liye cab book karni hai; airport ke liye cab book karni hai",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b057,pls pickup ke liye taxi chahiye; 4 logon ke liye cab chahiye; station tak taxi book karni hai,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b058,please cab arrange kar do; airport ke liye cab book karni hai; pickup location se cab chahiye?,Travel & Transport,cab_booking,Book a cab,train
cab_booking_b059,"Mujhe abhi ride chahiye, 4 logon ke liye cab chahiye; 4 logon ke liye cab chahiye",Travel & Transport,cab_booking,Book a cab,train
cab_booking_b060,"mujhe lagta hai, cab booking ka option batao; airport ke liye cab book karni hai; kal subah ride book kar do",Travel & Transport,cab_booking,Book a cab,train
greeting_b001,"hello, support",General,greeting,Greeting/opening message,train
greeting_b002,"pls namaste, mujhe thodi help chahiye",General,greeting,Greeting/opening message,test
greeting_b003,hello ji?,General,greeting,Greeting/opening message,validation
greeting_b004,"Namaste, ek question hai",General,greeting,Greeting/opening message,train
greeting_b005,"mujhe lagta hai, hello, available ho?",General,greeting,Greeting/opening message,train
greeting_b006,"namaste, baat karni thi",General,greeting,Greeting/opening message,test
greeting_b007,"pls hi, support",General,greeting,Greeting/opening message,test
greeting_b008,"good morning, mujhe thodi help chahiye?",General,greeting,Greeting/opening message,train
greeting_b009,Hi ji,General,greeting,Greeting/opening message,train
greeting_b010,"mujhe lagta hai, good morning, ek question hai",General,greeting,Greeting/opening message,validation
greeting_b011,"hi, available ho?",General,greeting,Greeting/opening message,train
greeting_b012,"pls good morning, baat karni thi",General,greeting,Greeting/opening message,train
greeting_b013,"hey, support?",General,greeting,Greeting/opening message,train
greeting_b014,"Sun rahe ho, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b015,"mujhe lagta hai, hey ji",General,greeting,Greeting/opening message,test
greeting_b016,"sun rahe ho, ek question hai",General,greeting,Greeting/opening message,test
greeting_b017,"pls hey, available ho?",General,greeting,Greeting/opening message,train
greeting_b018,"sun rahe ho, baat karni thi?",General,greeting,Greeting/opening message,train
greeting_b019,"Namaste, support",General,greeting,Greeting/opening message,validation
greeting_b020,"mujhe lagta hai, hello, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b021,namaste ji,General,greeting,Greeting/opening message,test
greeting_b022,"pls hello, ek question hai",General,greeting,Greeting/opening message,validation
greeting_b023,"namaste, available ho??",General,greeting,Greeting/opening message,train
greeting_b024,"Hello, baat karni thi",General,greeting,Greeting/opening message,test
greeting_b025,"mujhe lagta hai, good morning, support",General,greeting,Greeting/opening message,test
greeting_b026,"hi, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b027,pls good morning ji,General,greeting,Greeting/opening message,train
greeting_b028,"hi, ek question hai?",General,greeting,Greeting/opening message,train
greeting_b029,"Good morning, available ho?",General,greeting,Greeting/opening message,train
greeting_b030,"mujhe lagta hai, hi, baat karni thi",General,greeting,Greeting/opening message,train
greeting_b031,"sun rahe ho, support",General,greeting,Greeting/opening message,validation
greeting_b032,"pls hey, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b033,sun rahe ho ji?,General,greeting,Greeting/opening message,train
greeting_b034,"Hey, ek question hai",General,greeting,Greeting/opening message,train
greeting_b035,"mujhe lagta hai, sun rahe ho, available ho?",General,greeting,Greeting/opening message,train
greeting_b036,"hey, baat karni thi",General,greeting,Greeting/opening message,train
greeting_b037,"pls hello, support",General,greeting,Greeting/opening message,train
greeting_b038,"namaste, mujhe thodi help chahiye?",General,greeting,Greeting/opening message,train
greeting_b039,Hello ji,General,greeting,Greeting/opening message,validation
greeting_b040,"mujhe lagta hai, namaste, ek question hai",General,greeting,Greeting/opening message,train
greeting_b041,"hello, available ho?",General,greeting,Greeting/opening message,train
greeting_b042,"pls namaste, baat karni thi",General,greeting,Greeting/opening message,validation
greeting_b043,"hi, support?",General,greeting,Greeting/opening message,train
greeting_b044,"Good morning, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b045,"mujhe lagta hai, hi ji",General,greeting,Greeting/opening message,validation
greeting_b046,"good morning, ek question hai",General,greeting,Greeting/opening message,test
greeting_b047,"pls hi, available ho?",General,greeting,Greeting/opening message,train
greeting_b048,"good morning, baat karni thi?",General,greeting,Greeting/opening message,validation
greeting_b049,"Hey, support",General,greeting,Greeting/opening message,train
greeting_b050,"mujhe lagta hai, sun rahe ho, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b051,hey ji,General,greeting,Greeting/opening message,train
greeting_b052,"pls sun rahe ho, ek question hai",General,greeting,Greeting/opening message,train
greeting_b053,"hey, available ho??",General,greeting,Greeting/opening message,train
greeting_b054,"Sun rahe ho, baat karni thi",General,greeting,Greeting/opening message,train
greeting_b055,"mujhe lagta hai, namaste, support",General,greeting,Greeting/opening message,train
greeting_b056,"hello, mujhe thodi help chahiye",General,greeting,Greeting/opening message,train
greeting_b057,pls namaste ji,General,greeting,Greeting/opening message,train
greeting_b058,"hello, ek question hai?",General,greeting,Greeting/opening message,train
greeting_b059,"Namaste, available ho?",General,greeting,Greeting/opening message,train
greeting_b060,"mujhe lagta hai, hello, baat karni thi",General,greeting,Greeting/opening message,train
thanks_b001,thank you!,General,thanks,Thank the support person,validation
thanks_b002,"pls help ke liye thanks, issue solve ho gaya",General,thanks,Thank the support person,test
